sample_id,p_new_multiplier,n_robots,gamma_r_scale,lambda_loss,alpha,congestion_tolerance,final_net_energy_per_robot,throughput_per_robot,mean_collision_probability,mean_weighted_search_rest_ratio,final_strategy_entropy,mean_strategy_entropy_final_window
5771,1.337646484375,32,0.8525390625,3.98828125,0.96435546875,0.071259765625,-2244.8640625,0.00217916666666664,0.016912896610821716,1.2135148200463524,1.0377063755490803,1.01519725452999
5772,1.337646484375,32,0.7294921875,3.18359375,0.96435546875,0.071259765625,-2210.8609375,0.00217916666666664,0.014399953467742779,1.17612418471394,1.052633913797049,1.0310703208791607
5773,1.337646484375,32,0.7294921875,3.98828125,0.74169921875,0.071259765625,-2426.959375,0.00217916666666664,0.014854354233416361,1.2417982566700374,1.0357813384404984,1.0368027247531253
5774,1.337646484375,32,0.7294921875,3.98828125,0.96435546875,0.05754882812500001,-2521.578125,0.0021208333333332797,0.014685610442940858,1.2452135529328237,1.0032421336963417,1.0173247462042005
5775,1.337646484375,32,0.8525390625,3.18359375,0.74169921875,0.05754882812500001,-2176.78125,0.00219999999999996,0.016900561040266042,1.2206640779294684,1.0434002565338725,0.9988598839174015
5776,2.209228515625,32,0.8525390625,3.18359375,0.74169921875,0.05754882812500001,1335.1546875,0.00326249999999996,0.016110626511861518,1.2214974607399138,0.8160970936591413,0.8272191550938901
5777,2.209228515625,32,0.7294921875,3.18359375,0.74169921875,0.05754882812500001,671.76875,0.00307916666666662,0.01402205761916816,1.228496409402697,0.8854768422187554,0.8913290210704572
5778,2.209228515625,32,0.8525390625,3.98828125,0.74169921875,0.05754882812500001,1868.5859375,0.00349166666666662,0.016486053411737624,1.2408762864110483,0.7675091659234965,0.7788497684258417
5779,2.209228515625,32,0.8525390625,3.18359375,0.96435546875,0.05754882812500001,1824.6484375,0.00343333333333328,0.016165298623519182,1.2452326904492317,0.8800965592102894,0.8923637557185635
5780,2.209228515625,32,0.8525390625,3.18359375,0.74169921875,0.071259765625,1335.1546875,0.00326249999999996,0.016110626511861518,1.2214974607399138,0.8160970936591413,0.8272191550938901
5781,2.209228515625,32,0.8525390625,3.18359375,0.74169921875,0.05754882812500001,1335.1546875,0.00326249999999996,0.016110626511861518,1.2214974607399138,0.8160970936591413,0.8272191550938901
