sample_id,seed,p_new_multiplier,n_robots,gamma_r_scale,lambda_loss,alpha,congestion_tolerance,final_net_energy_per_robot,throughput_per_robot,mean_collision_probability,mean_weighted_search_rest_ratio,final_strategy_entropy,mean_strategy_entropy_final_window
340,7,3.912109375,32,1.3359375,3.03125,0.91015625,0.014921875000000001,8660.6796875,0.006145833333333333,0.022013964114355158,1.2992306147993267,0.9476854434251314,0.9517378499264844
341,7,3.912109375,32,1.3359375,2.65625,0.94921875,0.014921875000000001,9020.0703125,0.006302083333333333,0.022089506161344526,1.246666562018743,1.0438120165746971,1.0412470208126505
342,7,3.912109375,32,1.3359375,2.65625,0.91015625,0.020546875,8977.59375,0.006328125,0.02259674088662382,1.2469451705380097,0.9776055982671271,1.0051717862905558
342,8,3.912109375,32,1.3359375,2.65625,0.91015625,0.020546875,8414.0,0.005989583333333334,0.02140015909575396,1.2516592055019362,1.025449520423345,1.0759424405581557
346,7,2.037109375,32,0.8359375,4.65625,0.66015625,0.059921875000000006,331.2109375,0.002994791666666667,0.016071254365519694,1.274402057458893,0.8541125752350741,0.8822872217724322
346,8,2.037109375,32,0.8359375,4.65625,0.66015625,0.059921875000000006,880.859375,0.0031770833333333334,0.01574021056758894,1.1873007708958585,0.723273764227134,0.6643248711018723
343,7,1.509765625,64,0.9453125,3.03125,0.94921875,0.020546875,-2684.40625,0.0015364583333333333,0.033874024296711956,1.2401209330015988,0.9173036455442936,0.9013167866114734
343,8,1.509765625,64,0.9453125,3.03125,0.94921875,0.020546875,-2046.92578125,0.001796875,0.03379631133977503,1.18412363127414,0.9008844085989784,0.8477656036172312
344,7,2.037109375,64,0.8359375,4.65625,0.66015625,0.059921875000000006,-2135.1875,0.0020963541666666665,0.034629159896484664,1.2000855411140177,0.9941354633140427,0.9075171831814178
344,8,2.037109375,64,0.8359375,4.65625,0.66015625,0.059921875000000006,-1585.79296875,0.0023046875,0.03434551682989421,1.2288917379651885,0.8935030636275298,0.8695200406260533
345,7,3.384765625,64,0.8359375,4.65625,0.66015625,0.059921875000000006,1425.578125,0.0035026041666666665,0.033545693761525164,1.2342406788990714,0.7937793389062301,0.8318966601307645
345,8,3.384765625,64,0.8359375,4.65625,0.66015625,0.059921875000000006,586.8046875,0.003203125,0.034247630149196455,1.2972390836437497,0.687231885550663,0.7113609747118865
347,7,2.037109375,64,1.4453125,4.65625,0.66015625,0.059921875000000006,-88.3671875,0.002955729166666667,0.060037380773945825,1.2743099291416964,0.7863304662447389,0.7862312604460651
347,8,2.037109375,64,1.4453125,4.65625,0.66015625,0.059921875000000006,-1482.03125,0.0023697916666666667,0.05990735314485486,1.2278434644739356,0.9711200518371866,0.9439127390386367
351,7,3.384765625,32,1.4453125,1.03125,0.69921875,0.065546875,7049.8359375,0.005625,0.025697184347237195,1.2791733068383688,1.2394651880868066,1.2566968453395082
348,7,2.037109375,64,0.8359375,1.03125,0.66015625,0.059921875000000006,-1800.39453125,0.0022135416666666666,0.03431338022335389,1.2045115705748237,1.03891214231456,1.0971265725969417
351,8,3.384765625,32,1.4453125,1.03125,0.69921875,0.065546875,7488.3984375,0.00578125,0.02535889604700531,1.242368913846301,1.1587533917272976,1.1828714747698144
348,8,2.037109375,64,0.8359375,1.03125,0.66015625,0.059921875000000006,-2691.3984375,0.001875,0.034759392071246765,1.1920319439844753,0.9533218775436225,1.017885167073072
349,7,2.037109375,64,0.8359375,4.65625,0.69921875,0.059921875000000006,-2134.90625,0.0020963541666666665,0.03462772199539566,1.2021775859540464,1.0011155493059203,0.9153637540745164
352,7,1.568359375,16,0.7109375,4.15625,0.72265625,0.093671875,3178.53125,0.004114583333333333,0.0062327086370425186,1.304060195475491,0.7548883137914519,0.7034896735794051
352,8,1.568359375,16,0.7109375,4.15625,0.72265625,0.093671875,3189.390625,0.0040104166666666665,0.00591387717309608,1.1503547637514542,0.7370914313644854,0.8088426367965239
353,7,1.978515625,16,0.7109375,4.15625,0.72265625,0.093671875,5481.578125,0.0049479166666666664,0.0058468925829519534,1.3074374344075166,0.6515660011941229,0.7044620453862647
353,8,1.978515625,16,0.7109375,4.15625,0.72265625,0.093671875,5801.890625,0.005052083333333333,0.005752224422808436,1.2253303740908357,0.6372124308301346,0.6734725343339579
349,8,2.037109375,64,0.8359375,4.65625,0.69921875,0.059921875000000006,-1585.79296875,0.0023046875,0.03434551682989421,1.2279315130679094,0.8992151612083323,0.8716463616473016
350,8,2.037109375,64,0.8359375,4.65625,0.66015625,0.065546875,-1585.79296875,0.0023046875,0.03434551682989421,1.2288917379651885,0.8935030636275298,0.8695200406260533
350,7,2.037109375,64,0.8359375,4.65625,0.66015625,0.065546875,-2135.1875,0.0020963541666666665,0.034629159896484664,1.2000855411140177,0.9941354633140427,0.9075171831814178
355,7,1.568359375,16,0.8203125,4.15625,0.72265625,0.093671875,2448.78125,0.0038020833333333335,0.007165134601861525,1.211212632103103,0.7189247823712376,0.6642905364881421
355,8,1.568359375,16,0.8203125,4.15625,0.72265625,0.093671875,3196.859375,0.003958333333333334,0.006607041229997701,1.0833261893293868,0.7471623499008935,0.7619898499803336
356,7,1.568359375,16,0.7109375,4.53125,0.72265625,0.093671875,3178.390625,0.004114583333333333,0.0062327086370425186,1.3080564599121278,0.7741134652979383,0.6897580661801768
356,8,1.568359375,16,0.7109375,4.53125,0.72265625,0.093671875,3195.859375,0.0040104166666666665,0.0059055491174143035,1.155315326887694,0.7487179548445132,0.804111865541629
357,7,1.568359375,16,0.7109375,4.15625,0.88671875,0.093671875,2455.671875,0.0038020833333333335,0.006198674626825518,1.3364147890300284,0.7249190131422297,0.7751225944129542
357,8,1.568359375,16,0.7109375,4.15625,0.88671875,0.093671875,3755.890625,0.004270833333333333,0.005988063227191069,1.3650681383151568,0.819418531383532,0.8051464835257987
358,7,1.568359375,16,0.7109375,4.15625,0.72265625,0.076796875,3178.53125,0.004114583333333333,0.0062327086370425186,1.304060195475491,0.7548883137914519,0.7034896735794051
358,8,1.568359375,16,0.7109375,4.15625,0.72265625,0.076796875,3189.390625,0.0040104166666666665,0.00591387717309608,1.1503547637514542,0.7370914313644854,0.8088426367965239
362,7,3.443359375,16,1.2109375,2.15625,0.97265625,0.048671875,14288.265625,0.008072916666666667,0.007080384583348049,1.2996806808153334,1.160737449518695,1.1625755344792275
354,7,1.568359375,64,0.7109375,4.15625,0.72265625,0.093671875,-3085.22265625,0.0017708333333333332,0.030284202622325,1.2589941490181027,1.1164004157264422,1.0855047589740612
354,8,1.568359375,64,0.7109375,4.15625,0.72265625,0.093671875,-3436.41015625,0.0015755208333333333,0.029692454634605354,1.243383373234333,1.126658952785567,1.0640275051743893
