sample_id,p_new_multiplier,n_robots,gamma_r_scale,lambda_loss,alpha,congestion_tolerance,final_net_energy_per_robot,throughput_per_robot,mean_collision_probability,mean_weighted_search_rest_ratio,final_strategy_entropy,mean_strategy_entropy_final_window
127,2.037109375,64,1.4296875,3.71875,0.94140625,0.013515625,-561.58203125,0.00258463541666665,0.05519773178791835,1.2458631161905915,0.9605210521145124,0.9000703436077647
128,0.689453125,16,1.1640625,2.96875,0.96484375,0.05851562500000001,-2581.421875,0.0018489583333333001,0.01088360564101,1.2029512235844058,1.0679922028196192,1.0183655948839383
129,0.748046875,16,1.1640625,2.96875,0.96484375,0.05851562500000001,-2398.203125,0.0019010416666666499,0.01076444452314175,1.102264864898563,0.9938439457905048,0.9742073008669279
130,0.689453125,128,1.1640625,2.96875,0.96484375,0.05851562500000001,-4625.9296875,0.00083984374999995,0.08729069621566625,1.186720503459958,1.055363430977672,0.972302304358966
131,0.689453125,16,1.2734375,2.96875,0.96484375,0.05851562500000001,-2262.09375,0.0019531249999999501,0.01175100227610185,1.1103625397282886,1.000777996703873,0.9890716340360435
132,0.689453125,16,1.1640625,1.84375,0.96484375,0.05851562500000001,-2675.6953125,0.0017968749999999999,0.0108176854793506,1.147499577855121,0.9346942866138295,0.9233700874816153
133,0.689453125,16,1.1640625,2.96875,0.95703125,0.05851562500000001,-2630.9921875,0.0018489583333333001,0.010988350749386751,1.2534064412064632,1.1028736741768255,1.039881603944062
134,0.689453125,16,1.1640625,2.96875,0.96484375,0.038828125000000005,-2581.421875,0.0018489583333333001,0.01088360564101,1.2029512235844058,1.0679922028196192,1.0183655948839383
135,0.748046875,128,1.2734375,1.84375,0.95703125,0.038828125000000005,-3884.1513671875,0.0006380208333332999,0.07409213173717324,1.170968486396513,0.8287953117521392,0.8496372151762674
136,2.564453125,64,0.6640625,4.96875,0.71484375,0.013515625,-1253.32421875,0.0023177083333333,0.025877787108821798,1.254098778720473,0.9461112675115702,0.8238564154605383
137,2.623046875,64,0.6640625,4.96875,0.71484375,0.013515625,-1478.04296875,0.0022591145833333,0.02627428775922555,1.202987108964101,0.9625735287639696,0.8662790523942803
138,2.564453125,64,0.6640625,4.96875,0.71484375,0.013515625,-1253.32421875,0.0023177083333333,0.025877787108821798,1.254098778720473,0.9461112675115702,0.8238564154605383
139,2.564453125,64,0.7734375,4.96875,0.71484375,0.013515625,-1360.041015625,0.0022591145833333,0.02995541581080645,1.2522815224021686,1.00637471306375,0.8930550757269491
140,2.564453125,64,0.6640625,3.84375,0.71484375,0.013515625,-1057.451171875,0.0023763020833332997,0.02561856284159205,1.22337061149622,0.9094897481539677,0.8432950988955241
141,2.564453125,64,0.6640625,4.96875,0.70703125,0.013515625,-1253.32421875,0.0023177083333333,0.025877787108821798,1.2543005721676983,0.9462809220892645,0.8231373849534225
142,2.564453125,64,0.6640625,4.96875,0.71484375,0.083828125,-1391.265625,0.0023958333333333,0.027393493516088198,1.2265241265717715,0.9546905184401001,0.9216197164813008
143,2.623046875,64,0.7734375,3.84375,0.70703125,0.083828125,-996.892578125,0.00254557291666665,0.0317185298160678,1.2351856214743115,0.9384994521844752,0.934713811214611
144,3.501953125,64,1.4140625,1.96875,0.58984375,0.036015625,2492.224609375,0.0037760416666666498,0.0526652774602442,1.19895256031882,0.961407200474323,0.9813291728961948
145,1.685546875,64,1.4140625,1.96875,0.58984375,0.036015625,-2047.69140625,0.0018294270833333001,0.051326557989007995,1.2394737955766,0.976386870353495,0.9074465648151022
